text,label,type,has_url,source,review_status,reviewer,review_note
"[국민은행] 유효기간 종료 안내 - KB포인트리 128,000원이 11월 7일부로 만료됩니다.",normal,정상포인트소멸알림,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
"[SK텔레콤 멤버십] 보유하신 T멤버십 포인트 27,600원, 12월 말 자동 소멸 처리됩니다. 앱에서 확인해보세요.",normal,정상포인트소멸알림,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
"[Web발신] 스타벅스 별 안내 - 8,900원이 7월 22일 이후 소멸되니 참고하시기 바랍니다.",normal,정상포인트소멸알림,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
"이마트 고객님, 이마트포인트 34,500원의 사용기한이 이번 달까지입니다. 확인 후 사용해주세요. https://www.emart.com/check",normal,정상포인트소멸알림,True,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
"[쿠팡 멤버십] 보유하신 쿠팡캐시 92,500원, 3월 말 자동 소멸 처리됩니다. 앱에서 확인해보세요.",normal,정상포인트소멸알림,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
"안내드립니다. GS25 GS&POINT 3,200원의 사용기한이 3월 28일까지입니다. 기한 경과 시 소멸돼요.",normal,정상포인트소멸알림,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
"안내드립니다. SK텔레콤 T멤버십 포인트 61,000원의 사용기한이 10월 28일까지입니다. 기한 경과 시 소멸돼요.",normal,정상포인트소멸알림,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
"[SK텔레콤] 유효기간 종료 안내 - T멤버십 포인트 8,900원이 9월 11일부로 만료됩니다.",normal,정상포인트소멸알림,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
"[신한카드] 회원님의 포인트 128,000원이 12월 7일 소멸 예정입니다. 사용 내역 확인: https://www.shinhancard.com/mypoint",normal,정상포인트소멸알림,True,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
"안내드립니다. CGV 적립금 27,600원의 사용기한이 4월 15일까지입니다. 기한 경과 시 소멸돼요.",normal,정상포인트소멸알림,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
"신한카드를 이용해주셔서 감사합니다. 적립하신 포인트 12,500원이 5월 15일 소진될 예정이니 참고 부탁드립니다.",normal,정상포인트소멸알림,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
"[교보문고] 유효기간 종료 안내 - 교보 적립금 15,800원이 9월 25일부로 만료됩니다.",normal,정상포인트소멸알림,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
"[GS25] 회원님의 GS&POINT 92,500원이 6월 28일 소멸 예정입니다. 사용 내역 확인: https://www.gs25.gsretail.com/mypoint",normal,정상포인트소멸알림,True,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
"[SK텔레콤] 잠자고 있는 T멤버십 포인트 156,000원, 9월 25일 소멸 전 꼭 사용하세요. https://www.tworld.co.kr/use",normal,정상포인트소멸알림,True,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
"안내드립니다. CGV 적립금 45,000원의 사용기한이 3월 3일까지입니다. 기한 경과 시 소멸돼요.",normal,정상포인트소멸알림,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
"안내드립니다. 국민은행 KB포인트리 61,000원의 사용기한이 1월 11일까지입니다. 기한 경과 시 소멸돼요.",normal,정상포인트소멸알림,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
[롯데택배] 배송지 변경이 완료되었습니다. 변경된 주소로 배송됩니다.,normal,정상택배배송안내,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
[쿠팡물류] 부재중 방문했습니다. 재배송 요청은 앱에서 가능합니다. 문의: 1588-2011,normal,정상택배배송안내,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
[대신택배] 오늘의 배송 목록에 포함되었습니다. 겨울 이불 상품 배송 예정입니다.,normal,정상택배배송안내,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
[홈픽] 배송 완료 안내 - 운동화 문 앞에 놓아드렸습니다.,normal,정상택배배송안내,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
[로젠택배] 고객님의 상품이 배송지에 도착했습니다. 수령 확인 부탁드립니다.,normal,정상택배배송안내,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
[CJ대한통운] 부재중 방문했습니다. 재배송 요청은 앱에서 가능합니다. 문의: 1588-9318,normal,정상택배배송안내,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
[쿠팡물류] 상품이 배송 출발했습니다. 운송장번호: 896910**** 예상도착: 02/28,normal,정상택배배송안내,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
[대신택배] 물량 증가로 배송이 하루 지연될 수 있습니다. 양해 부탁드립니다.,normal,정상택배배송안내,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
[우체국택배] 해외배송 통관이 완료되었습니다. 국내 배송이 곧 시작됩니다.,normal,정상택배배송안내,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
[홈픽] 오늘의 배송 목록에 포함되었습니다. 무선 이어폰 상품 배송 예정입니다.,normal,정상택배배송안내,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
[홈픽] 물량 증가로 배송이 하루 지연될 수 있습니다. 양해 부탁드립니다.,normal,정상택배배송안내,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
[쿠팡물류] 배송지 변경이 완료되었습니다. 변경된 주소로 배송됩니다.,normal,정상택배배송안내,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
[경동택배] 부재중 방문했습니다. 재배송 요청은 앱에서 가능합니다. 문의: 1588-7428,normal,정상택배배송안내,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
[쿠팡물류] 담당 배송기사가 변경되었습니다. 배송 조회는 앱에서 가능합니다.,normal,정상택배배송안내,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
[Web발신][한진택배] 영양제 상품이 집화 처리됐습니다. 운송장번호: 176672****,normal,정상택배배송안내,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
[로젠택배] 반품 접수 안내 - 픽업 예정일: 02/11,normal,정상택배배송안내,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
[대신택배] 배송지 변경이 완료되었습니다. 변경된 주소로 배송됩니다.,normal,정상택배배송안내,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
[우체국택배] 배송지 변경이 완료되었습니다. 변경된 주소로 배송됩니다.,normal,정상택배배송안내,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
[Web발신][쿠팡물류] 겨울 이불 상품이 집화 처리됐습니다. 운송장번호: 517602****,normal,정상택배배송안내,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
[쿠팡물류] 택배함(무인락커)에 보관 중입니다. 비밀번호: 4665,normal,정상택배배송안내,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
[롯데택배] 상품을 정상적으로 수령하셨나요? 못 받으셨다면 고객센터로 연락주세요.,normal,정상택배배송안내,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
[홈픽] 경비실에 보관했습니다. 수령 시 신분 확인 부탁드립니다.,normal,정상택배배송안내,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
[대신택배] 상품을 정상적으로 수령하셨나요? 못 받으셨다면 고객센터로 연락주세요.,normal,정상택배배송안내,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
[로젠택배] 연휴 기간 배송 지연 안내 - 평소보다 1~2일 늦어질 수 있습니다.,normal,정상택배배송안내,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
[대신택배] 오늘 배송 예정입니다. 배송 시간: 19시~21시,normal,정상택배배송안내,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
[대신택배] 상품이 배송 출발했습니다. 운송장번호: 454397**** 예상도착: 09/28,normal,정상택배배송안내,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
[쿠팡물류] 상품이 배송 출발했습니다. 운송장번호: 503014**** 예상도착: 06/18,normal,정상택배배송안내,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
[홈픽] 오늘 배송 예정입니다. 배송 시간: 9시~11시,normal,정상택배배송안내,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
[로젠택배] 부재중 방문했습니다. 재배송 요청은 앱에서 가능합니다. 문의: 1588-2377,normal,정상택배배송안내,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
[우체국택배] 고객님의 상품이 배송지에 도착했습니다. 수령 확인 부탁드립니다.,normal,정상택배배송안내,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
[CJ대한통운] 택배함(무인락커)에 보관 중입니다. 비밀번호: 5430,normal,정상택배배송안내,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
[우체국택배] 경비실에 보관했습니다. 수령 시 신분 확인 부탁드립니다.,normal,정상택배배송안내,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
[롯데택배] 오늘의 배송 목록에 포함되었습니다. 커피 원두 상품 배송 예정입니다.,normal,정상택배배송안내,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
[한진택배] 고객님의 상품이 배송지에 도착했습니다. 수령 확인 부탁드립니다.,normal,정상택배배송안내,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
[CJ대한통운] 택배함(무인락커)에 보관 중입니다. 비밀번호: 7968,normal,정상택배배송안내,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
[CJ대한통운] 오늘 배송 예정입니다. 배송 시간: 12시~14시,normal,정상택배배송안내,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
[Web발신][한진택배] 겨울 이불 상품이 집화 처리됐습니다. 운송장번호: 377296****,normal,정상택배배송안내,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
[한진택배] 해외배송 통관이 완료되었습니다. 국내 배송이 곧 시작됩니다.,normal,정상택배배송안내,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
[CJ대한통운] 담당 배송기사가 변경되었습니다. 배송 조회는 앱에서 가능합니다.,normal,정상택배배송안내,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
[홈픽] 상품을 정상적으로 수령하셨나요? 못 받으셨다면 고객센터로 연락주세요.,normal,정상택배배송안내,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
[Web발신][CJ대한통운] 겨울 이불 상품이 집화 처리됐습니다. 운송장번호: 269291****,normal,정상택배배송안내,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
[우체국택배] 배송 완료 안내 - 노트북 파우치 문 앞에 놓아드렸습니다.,normal,정상택배배송안내,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
[로젠택배] 반품 접수 안내 - 픽업 예정일: 11/18,normal,정상택배배송안내,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
[홈픽] 택배함(무인락커)에 보관 중입니다. 비밀번호: 5432,normal,정상택배배송안내,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
[대신택배] 상품이 배송 출발했습니다. 운송장번호: 362614**** 예상도착: 01/03,normal,정상택배배송안내,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
